Reference area,Source,Sex,Place of birth,Time,Total,15-24,25-54,55-64,65+
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Total,Native-born,2012,6591.5,2952.3,3639.2,0.0,0.0
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Total,Foreign-born,2012,36.1,7.9,28.2,0.0,0.0
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Male,Total,2012,3176.0,1512.9,1663.1,0.0,0.0
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Male,Native-born,2012,3160.3,1509.1,1651.2,0.0,0.0
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Male,Foreign-born,2012,15.7,3.8,11.9,0.0,0.0
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Female,Total,2012,3451.6,1447.3,2004.3,0.0,0.0
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Female,Native-born,2012,3431.2,1443.2,1988.0,0.0,0.0
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Female,Foreign-born,2012,20.4,4.1,16.3,0.0,0.0
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Total,Total,2013,6760.9,2936.0,3824.9,0.0,0.0
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Total,Native-born,2013,6720.9,2925.9,3795.0,0.0,0.0
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Total,Foreign-born,2013,40.0,10.1,29.9,0.0,0.0
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Male,Total,2013,3192.9,1465.1,1727.8,0.0,0.0
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Male,Native-born,2013,3175.5,1460.9,1714.6,0.0,0.0
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Male,Foreign-born,2013,17.4,4.2,13.2,0.0,0.0
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Female,Total,2013,3568.1,1470.9,2097.2,0.0,0.0
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Female,Native-born,2013,3545.4,1465.0,2080.4,0.0,0.0
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Female,Foreign-born,2013,22.7,5.9,16.8,0.0,0.0
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Total,Total,2014,5559.4,1817.8,2777.4,463.2,501.0
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Total,Native-born,2014,5517.8,1811.2,2757.4,458.2,490.9
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Total,Foreign-born,2014,40.4,6.2,19.5,4.7,10.1
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Male,Total,2014,2577.7,898.3,1246.7,207.0,225.8
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Male,Native-born,2014,2560.7,895.5,1239.2,205.2,220.9
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Male,Foreign-born,2014,16.2,2.8,7.0,0.0,4.9
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Female,Total,2014,2981.7,919.5,1530.7,256.3,275.2
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Female,Native-born,2014,2957.1,915.7,1518.3,253.0,270.1
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Female,Foreign-born,2014,24.2,3.4,12.4,3.3,5.2
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Total,Total,2015,5779.2,1898.6,2842.5,517.0,521.2
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Total,Native-born,2015,5744.3,1890.3,2827.5,513.1,513.4
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Total,Foreign-born,2015,34.9,8.3,14.9,3.9,7.8
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Male,Total,2015,2674.0,938.8,1259.9,233.9,241.5
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Male,Native-born,2015,2655.8,935.4,1250.8,231.9,237.7
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Male,Foreign-born,2015,18.2,3.4,9.1,1.9,3.9
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Female,Total,2015,3105.1,959.8,1582.6,283.1,279.6
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Female,Native-born,2015,3088.5,954.8,1576.8,281.2,275.7
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Female,Foreign-born,2015,16.7,5.0,5.8,1.9,3.9
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Total,Total,2016,5949.4,1911.4,2927.1,539.3,571.5
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Total,Native-born,2016,5905.5,1904.1,2907.5,533.6,560.3
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Total,Foreign-born,2016,43.7,7.3,19.7,5.5,11.2
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Male,Total,2016,2744.1,929.8,1303.0,255.2,256.0
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Male,Native-born,2016,2722.2,927.2,1292.9,251.5,250.6
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Male,Foreign-born,2016,21.7,2.6,10.1,3.5,5.4
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Female,Total,2016,3205.3,981.6,1624.1,284.1,315.5
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Female,Native-born,2016,3183.3,976.9,1614.6,282.1,309.7
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Female,Foreign-born,2016,22.0,4.6,9.5,2.0,5.8
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Total,Total,2017,6031.6,1897.3,2986.8,553.5,594.0
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Total,Native-born,2017,5990.4,1889.0,2968.6,547.2,585.6
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Total,Foreign-born,2017,41.1,8.3,18.2,6.2,8.4
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Male,Total,2017,2791.2,926.7,1345.0,253.3,266.2
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Male,Native-born,2017,2771.8,923.3,1336.9,249.6,262.1
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Male,Foreign-born,2017,19.4,3.5,8.2,3.7,4.1
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Female,Total,2017,3240.4,970.6,1641.7,300.2,327.9
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Female,Native-born,2017,3218.6,965.7,1631.7,297.7,323.5
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Female,Foreign-born,2017,21.8,4.9,10.0,2.5,4.3
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Total,Total,2018,6246.4,1868.5,3108.7,605.2,664.0
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Total,Native-born,2018,6210.3,1860.2,3091.0,602.2,656.9
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Total,Foreign-born,2018,36.1,8.3,17.7,3.0,7.1
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Male,Total,2018,2945.6,947.1,1418.9,280.6,299.0
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Male,Native-born,2018,2927.0,944.4,1408.8,278.2,295.6
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Male,Foreign-born,2018,18.6,2.7,10.1,2.4,3.3
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Female,Total,2018,3300.8,921.4,1689.8,324.6,365.1
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Female,Native-born,2018,3283.3,915.8,1682.2,324.0,361.3
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Female,Foreign-born,2018,17.5,5.6,7.6,0.0,3.8
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Total,Total,2019,6434.3,1896.3,3176.5,658.0,703.5
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Total,Native-born,2019,6394.2,1889.3,3157.9,652.1,694.9
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Total,Foreign-born,2019,40.1,7.1,18.6,5.9,8.6
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Male,Total,2019,2993.4,934.2,1442.2,295.1,321.8
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Male,Native-born,2019,2976.0,932.1,1433.3,292.7,317.8
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Male,Foreign-born,2019,17.4,2.1,8.9,2.5,4.0
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Female,Total,2019,3440.9,962.1,1734.3,362.9,381.6
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Female,Native-born,2019,3418.2,957.1,1724.6,359.4,377.0
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Female,Foreign-born,2019,22.7,5.0,9.7,3.4,4.6
Hungary,LFS - Labour Force Survey,Total,Total,2011,8337.0,1180.2,4131.5,1406.8,1618.5
Hungary,LFS - Labour Force Survey,Total,Native-born,2011,8169.2,1164.5,4038.9,1384.6,1581.3
Hungary,LFS - Labour Force Survey,Total,Foreign-born,2011,167.8,15.7,92.6,22.2,37.3
Hungary,LFS - Labour Force Survey,Male,Total,2011,3896.0,602.4,2051.1,640.8,601.7
Hungary,LFS - Labour Force Survey,Male,Native-born,2011,3821.9,594.8,2008.9,631.8,586.5
Hungary,LFS - Labour Force Survey,Male,Foreign-born,2011,74.1,7.7,42.2,9.1,15.2
Hungary,LFS - Labour Force Survey,Female,Total,2011,4441.0,577.7,2080.4,766.0,1016.9
Hungary,LFS - Labour Force Survey,Female,Native-born,2011,4347.3,569.7,2030.0,752.8,994.8
Hungary,LFS - Labour Force Survey,Female,Foreign-born,2011,93.7,8.1,50.4,13.2,22.1
Hungary,LFS - Labour Force Survey,Total,Total,2012,8324.4,1168.1,4107.3,1418.8,1630.3
Hungary,LFS - Labour Force Survey,Total,Native-born,2012,8144.2,1153.1,4003.7,1396.1,1591.3
Hungary,LFS - Labour Force Survey,Total,Foreign-born,2012,180.2,15.0,103.6,22.7,38.9
Hungary,LFS - Labour Force Survey,Male,Total,2012,3900.4,597.7,2047.2,647.3,608.2
Hungary,LFS - Labour Force Survey,Male,Native-born,2012,3818.0,590.5,1998.9,636.2,592.5
Hungary,LFS - Labour Force Survey,Male,Foreign-born,2012,82.4,7.2,48.3,11.1,15.7
Hungary,LFS - Labour Force Survey,Female,Total,2012,4424.0,570.4,2060.1,771.5,1022.1
Hungary,LFS - Labour Force Survey,Female,Native-born,2012,4326.2,562.6,2004.8,759.9,998.9
Hungary,LFS - Labour Force Survey,Female,Foreign-born,2012,97.8,7.7,55.3,11.6,23.2
Hungary,LFS - Labour Force Survey,Total,Total,2013,8305.4,1148.1,4086.3,1412.4,1658.6
Hungary,LFS - Labour Force Survey,Total,Native-born,2013,8123.7,1135.2,3979.7,1390.7,1618.0
Hungary,LFS - Labour Force Survey,Total,Foreign-born,2013,181.8,12.9,106.5,21.7,40.7
Hungary,LFS - Labour Force Survey,Male,Total,2013,3893.9,587.5,2039.8,644.9,621.8
Hungary,LFS - Labour Force Survey,Male,Native-born,2013,3811.5,580.7,1991.8,633.3,605.8
Hungary,LFS - Labour Force Survey,Male,Foreign-born,2013,82.4,6.8,48.0,11.6,16.0
Hungary,LFS - Labour Force Survey,Female,Total,2013,4411.5,560.6,2046.5,767.6,1036.8
Hungary,LFS - Labour Force Survey,Female,Native-born,2013,4312.1,554.5,1988.0,757.5,1012.2
Hungary,LFS - Labour Force Survey,Female,Foreign-born,2013,99.4,6.1,58.5,10.1,24.7
Hungary,LFS - Labour Force Survey,Total,Total,2014,8278.9,1123.0,4067.7,1397.1,1691.1
Hungary,LFS - Labour Force Survey,Total,Native-born,2014,8109.8,1110.4,3973.4,1375.3,1650.8
Hungary,LFS - Labour Force Survey,Total,Foreign-born,2014,169.0,12.6,94.3,21.8,40.4
Hungary,LFS - Labour Force Survey,Male,Total,2014,3883.6,574.4,2034.0,638.2,637.0
Hungary,LFS - Labour Force Survey,Male,Native-born,2014,3807.3,569.0,1989.7,627.8,620.9
Hungary,LFS - Labour Force Survey,Male,Foreign-born,2014,76.4,5.4,44.4,10.5,16.1
Hungary,LFS - Labour Force Survey,Female,Total,2014,4395.3,548.6,2033.7,758.8,1054.2
Hungary,LFS - Labour Force Survey,Female,Native-born,2014,4302.6,541.4,1983.7,747.5,1029.9
Hungary,LFS - Labour Force Survey,Female,Foreign-born,2014,92.7,7.2,49.9,11.3,24.3
Hungary,LFS - Labour Force Survey,Total,Total,2015,8251.6,1098.3,4056.6,1375.5,1721.2
Hungary,LFS - Labour Force Survey,Total,Native-born,2015,8081.7,1088.8,3953.5,1354.4,1685.0
Hungary,LFS - Labour Force Survey,Total,Foreign-born,2015,169.9,9.4,103.1,21.1,36.3
Hungary,LFS - Labour Force Survey,Male,Total,2015,3874.3,562.1,2032.2,628.7,651.4
Hungary,LFS - Labour Force Survey,Male,Native-born,2015,3796.6,557.9,1981.3,620.9,636.4
Hungary,LFS - Labour Force Survey,Male,Foreign-born,2015,77.7,4.2,50.9,7.7,15.0
Hungary,LFS - Labour Force Survey,Female,Total,2015,4377.3,536.2,2024.5,746.8,1069.8
Hungary,LFS - Labour Force Survey,Female,Native-born,2015,4285.1,530.9,1972.2,733.5,1048.5
Hungary,LFS - Labour Force Survey,Female,Foreign-born,2015,92.2,5.3,52.2,13.4,21.3
Hungary,LFS - Labour Force Survey,Total,Total,2016,8234.4,1070.9,4057.2,1349.9,1756.5
Hungary,LFS - Labour Force Survey,Total,Native-born,2016,8058.0,1057.3,3954.1,1326.9,1719.7
Hungary,LFS - Labour Force Survey,Total,Foreign-born,2016,176.4,13.5,103.1,23.0,36.8
Hungary,LFS - Labour Force Survey,Male,Total,2016,3870.4,548.4,2036.5,618.2,667.3
Hungary,LFS - Labour Force Survey,Male,Native-born,2016,3788.1,541.1,1986.6,607.9,652.6
Hungary,LFS - Labour Force Survey,Male,Foreign-born,2016,82.3,7.3,49.9,10.3,14.7
Hungary,LFS - Labour Force Survey,Female,Total,2016,4364.0,522.5,2020.7,731.7,1089.2
Hungary,LFS - Labour Force Survey,Female,Native-born,2016,4269.8,516.2,1967.5,719.0,1067.1
Hungary,LFS - Labour Force Survey,Female,Foreign-born,2016,94.2,6.2,53.2,12.7,22.1
Hungary,LFS - Labour Force Survey,Total,Total,2017,8197.6,1044.6,4051.8,1318.8,1782.4
Hungary,LFS - Labour Force Survey,Total,Native-born,2017,8038.4,1030.0,3963.1,1297.9,1747.4
Hungary,LFS - Labour Force Survey,Total,Foreign-born,2017,159.1,14.6,88.7,20.9,34.9
Hungary,LFS - Labour Force Survey,Male,Total,2017,3855.9,534.9,2036.8,605.3,679.0
Hungary,LFS - Labour Force Survey,Male,Native-born,2017,3780.4,526.2,1993.9,595.5,664.8
Hungary,LFS - Labour Force Survey,Male,Foreign-born,2017,75.5,8.7,42.9,9.7,14.1
Hungary,LFS - Labour Force Survey,Female,Total,2017,4341.7,509.7,2015.0,713.5,1103.4
Hungary,LFS - Labour Force Survey,Female,Native-born,2017,4258.0,503.8,1969.3,702.3,1082.6
Hungary,LFS - Labour Force Survey,Female,Foreign-born,2017,83.7,5.9,45.7,11.2,20.8
Hungary,LFS - Labour Force Survey,Total,Total,2018,8181.7,1025.6,4063.8,1280.1,1812.2
Hungary,LFS - Labour Force Survey,Total,Native-born,2018,8004.3,1010.6,3965.0,1259.6,1769.1
Hungary,LFS - Labour Force Survey,Total,Foreign-born,2018,177.4,15.0,98.8,20.5,43.1
Hungary,LFS - Labour Force Survey,Male,Total,2018,3853.9,525.5,2046.9,588.9,692.7
Hungary,LFS - Labour Force Survey,Male,Native-born,2018,3773.1,517.0,1996.5,580.6,679.0
Hungary,LFS - Labour Force Survey,Male,Foreign-born,2018,80.8,8.5,50.4,8.2,13.7
Hungary,LFS - Labour Force Survey,Female,Total,2018,4327.8,500.1,2016.9,691.2,1119.6
Hungary,LFS - Labour Force Survey,Female,Native-born,2018,4231.2,493.6,1968.5,679.0,1090.1
Hungary,LFS - Labour Force Survey,Female,Foreign-born,2018,96.6,6.5,48.5,12.2,29.4
Hungary,LFS - Labour Force Survey,Total,Total,2019,8182.0,1009.9,4083.7,1233.5,1854.9
Hungary,LFS - Labour Force Survey,Total,Native-born,2019,7972.7,992.8,3970.8,1202.2,1806.8
Hungary,LFS - Labour Force Survey,Total,Foreign-born,2019,209.3,17.1,112.9,31.3,48.1
Hungary,LFS - Labour Force Survey,Male,Total,2019,3861.8,518.3,2062.3,569.2,712.1
Hungary,LFS - Labour Force Survey,Male,Native-born,2019,3762.9,508.2,2005.8,553.1,695.7
Hungary,LFS - Labour Force Survey,Male,Foreign-born,2019,99.0,10.1,56.5,16.0,16.4
Hungary,LFS - Labour Force Survey,Female,Total,2019,4320.2,491.6,2021.5,664.4,1142.8
Hungary,LFS - Labour Force Survey,Female,Native-born,2019,4209.8,484.6,1965.0,649.1,1111.1
Hungary,LFS - Labour Force Survey,Female,Foreign-born,2019,110.4,6.9,56.4,15.2,31.7
Hungary,LFS - Labour Force Survey,Total,Total,2020,8187.1,995.5,4098.4,1186.4,1906.8
Hungary,LFS - Labour Force Survey,Total,Native-born,2020,7968.6,981.9,3969.7,1159.5,1857.7
Hungary,LFS - Labour Force Survey,Total,Foreign-born,2020,218.4,13.6,128.7,26.9,49.2
Hungary,LFS - Labour Force Survey,Male,Total,2020,3870.8,511.0,2073.8,550.1,736.0
Hungary,LFS - Labour Force Survey,Male,Native-born,2020,3771.4,503.1,2014.5,537.4,716.5
Hungary,LFS - Labour Force Survey,Male,Foreign-born,2020,99.4,7.9,59.3,12.8,19.5
Hungary,LFS - Labour Force Survey,Female,Total,2020,4316.2,484.5,2024.6,636.3,1170.8
Hungary,LFS - Labour Force Survey,Female,Native-born,2020,4197.2,478.8,1955.2,622.1,1141.2
Hungary,LFS - Labour Force Survey,Female,Foreign-born,2020,119.0,5.7,69.5,14.2,29.7
Hungary,LFS - Labour Force Survey,Total,Total,2021,8124.5,983.2,4076.1,1147.5,1917.7
Hungary,LFS - Labour Force Survey,Total,Native-born,2021,7889.1,968.6,3933.6,1119.0,1868.0
Hungary,LFS - Labour Force Survey,Total,Foreign-born,2021,235.3,14.6,142.6,28.5,49.8
Hungary,LFS - Labour Force Survey,Male,Total,2021,3842.5,504.4,2062.4,534.2,741.5
Hungary,LFS - Labour Force Survey,Male,Native-born,2021,3738.4,496.8,1995.3,522.2,724.0
Hungary,LFS - Labour Force Survey,Male,Foreign-born,2021,104.1,7.6,67.0,12.0,17.5
Hungary,LFS - Labour Force Survey,Female,Total,2021,4282.0,478.8,2013.7,613.2,1176.3
Hungary,LFS - Labour Force Survey,Female,Native-born,2021,4150.7,471.8,1938.2,596.8,1144.0
Hungary,LFS - Labour Force Survey,Female,Foreign-born,2021,131.3,7.0,75.5,16.5,32.3
Hungary,LFS - Labour Force Survey,Total,Total,2022,8096.0,982.7,4053.7,1131.9,1927.8
Hungary,LFS - Labour Force Survey,Total,Native-born,2022,7850.8,963.5,3908.4,1100.8,1878.1
Hungary,LFS - Labour Force Survey,Total,Foreign-born,2022,245.2,19.1,145.1,31.1,49.7
Hungary,LFS - Labour Force Survey,Male,Total,2022,3832.1,503.1,2051.3,529.6,748.0
Hungary,LFS - Labour Force Survey,Male,Native-born,2022,3720.7,494.4,1980.8,515.2,730.4
Hungary,LFS - Labour Force Survey,Male,Foreign-born,2022,111.4,8.7,70.8,14.4,17.6
Hungary,LFS - Labour Force Survey,Female,Total,2022,4264.0,479.6,2002.1,602.4,1179.8
Hungary,LFS - Labour Force Survey,Female,Native-born,2022,4130.2,469.2,1927.7,585.6,1147.7
Hungary,LFS - Labour Force Survey,Female,Foreign-born,2022,133.8,10.4,74.6,16.7,32.1
Iceland,LFS - EU Labour Force Survey,Total,Total,2011,223.7,40.9,127.5,34.4,20.9
Iceland,LFS - EU Labour Force Survey,Total,Native-born,2011,203.6,36.9,113.3,33.2,20.2
Iceland,LFS - EU Labour Force Survey,Total,Foreign-born,2011,19.5,4.0,13.8,1.1,0.6
Iceland,LFS - EU Labour Force Survey,Total,Status unknown,2011,0.5,0.0,0.0,0.0,0.0
Iceland,LFS - EU Labour Force Survey,Male,Total,2011,112.6,21.0,64.0,17.3,10.2
Iceland,LFS - EU Labour Force Survey,Male,Native-born,2011,102.9,18.8,57.4,16.7,10.0
Iceland,LFS - EU Labour Force Survey,Male,Foreign-born,2011,9.4,2.2,6.5,0.6,0.0
Iceland,LFS - EU Labour Force Survey,Female,Total,2011,111.1,19.9,63.5,17.1,10.6
Iceland,LFS - EU Labour Force Survey,Female,Native-born,2011,100.8,18.1,55.9,16.5,10.2
Iceland,LFS - EU Labour Force Survey,Female,Foreign-born,2011,10.1,1.8,7.4,0.5,0.0
Iceland,LFS - EU Labour Force Survey,Total,Total,2012,223.6,40.7,125.7,35.4,21.8
Iceland,LFS - EU Labour Force Survey,Total,Native-born,2012,201.0,37.1,109.3,33.8,20.7
Iceland,LFS - EU Labour Force Survey,Total,Foreign-born,2012,22.0,3.5,16.1,1.5,1.0
Iceland,LFS - EU Labour Force Survey,Total,Status unknown,2012,0.6,0.0,0.0,0.0,0.0
Iceland,LFS - EU Labour Force Survey,Male,Total,2012,112.9,21.2,63.1,17.8,10.8
Iceland,LFS - EU Labour Force Survey,Male,Native-born,2012,101.5,19.5,54.8,16.8,10.4
Iceland,LFS - EU Labour Force Survey,Male,Foreign-born,2012,11.1,1.6,8.2,0.9,0.0
Iceland,LFS - EU Labour Force Survey,Female,Total,2012,110.7,19.5,62.5,17.6,11.0
Iceland,LFS - EU Labour Force Survey,Female,Native-born,2012,99.5,17.6,54.5,17.0,10.4
Iceland,LFS - EU Labour Force Survey,Female,Foreign-born,2012,10.9,1.9,7.9,0.6,0.6
Iceland,LFS - EU Labour Force Survey,Total,Total,2013,226.9,40.8,126.8,36.3,22.9
Iceland,LFS - EU Labour Force Survey,Total,Native-born,2013,194.8,35.6,104.9,33.0,21.3
Iceland,LFS - EU Labour Force Survey,Total,Foreign-born,2013,21.8,3.3,16.0,1.7,0.8
Iceland,LFS - EU Labour Force Survey,Total,Status unknown,2013,10.3,1.9,5.9,1.6,0.9
Iceland,LFS - EU Labour Force Survey,Male,Total,2013,114.6,21.2,63.8,18.2,11.3
Iceland,LFS - EU Labour Force Survey,Male,Native-born,2013,99.0,18.5,53.2,16.7,10.6
Iceland,LFS - EU Labour Force Survey,Male,Foreign-born,2013,10.1,1.6,7.4,0.8,0.0
Iceland,LFS - EU Labour Force Survey,Male,Status unknown,2013,5.5,1.1,3.2,0.7,0.0
Iceland,LFS - EU Labour Force Survey,Female,Total,2013,112.3,19.6,63.1,18.1,11.6
Iceland,LFS - EU Labour Force Survey,Female,Native-born,2013,95.8,17.1,51.6,16.3,10.7
Iceland,LFS - EU Labour Force Survey,Female,Foreign-born,2013,11.7,1.6,8.7,0.9,0.0
Iceland,LFS - EU Labour Force Survey,Female,Status unknown,2013,4.8,0.8,2.7,0.8,0.0
Iceland,LFS - EU Labour Force Survey,Total,Total,2014,227.4,40.5,126.0,37.1,23.7
Iceland,LFS - EU Labour Force Survey,Total,Native-born,2014,205.7,36.2,111.3,35.2,23.0
Iceland,LFS - EU Labour Force Survey,Total,Foreign-born,2014,21.3,4.3,14.5,1.8,0.7
Iceland,LFS - EU Labour Force Survey,Male,Total,2014,114.0,20.6,63.1,18.6,11.7
Iceland,LFS - EU Labour Force Survey,Male,Native-born,2014,104.2,18.3,56.6,17.8,11.4
Iceland,LFS - EU Labour Force Survey,Male,Foreign-born,2014,9.7,2.3,6.4,0.8,0.0
Iceland,LFS - EU Labour Force Survey,Female,Total,2014,113.4,19.9,62.9,18.5,12.0
